timestamp,cpu_load,sys_ram,sys_sd,sys_volt,sys_curr,sys_pwr,sys_vbat,mcu_temp,gyro_temp,bat_v0,bat_i0,bat_ich0,bat_t0,bat_soc0,bat_v1,bat_i1,bat_ich1,bat_t1,bat_soc1,esc_i,serv_i1,serv_i2,eular_x,eular_y,eular_z,pressure,humidity,air_temp,servo1_ang,servo2_ang,esc_thr,gnss_lat,gnss_lon,gnss_speed,gnss_alt,gnss_course,gnss_sat
1646586736,0.00,18.829,0.152,2.502,0.1749,1.4040,2.9826,21.8,16.125,8.0294,-0.1729,-0.0000,0.0000,0.0000,7.9682,-0.0022,-0.0001,0.0000,0.0000,0.0006,0.0188,0.0172,10.62,0.50,-81.15,102369.27,39.68,18.827,0.0,0.0,0,50.791077,-1.572168,0.00,79.10,337.6,6
1646586737,0.00,18.829,0.152,2.503,0.1999,1.6043,2.9823,21.8,16.000,8.0276,-0.1859,0.0007,0.0000,0.0000,7.9688,-0.0138,-0.0005,0.0000,0.0000,0.0015,0.0178,0.0158,10.67,0.42,-81.13,102380.02,39.81,18.868,0.0,0.0,0,50.791080,-1.572170,0.00,79.20,337.6,6
1646586738,0.00,18.829,0.152,2.501,0.1610,1.2917,2.9828,21.8,16.000,8.0268,-0.1543,0.0001,0.0000,0.0000,7.9689,-0.0076,-0.0010,0.0000,0.0000,0.0036,0.0196,0.0159,10.70,0.47,-81.21,102378.67,39.90,18.885,0.0,0.0,0,50.791080,-1.572172,0.00,79.30,337.6,6
1646586739,0.00,18.829,0.152,2.501,0.1436,1.1533,2.9814,21.7,16.125,8.0324,-0.1415,-0.0004,0.0000,0.0000,7.9699,-0.0029,-0.0004,0.0000,0.0000,0.0038,0.0190,0.0169,10.64,0.45,-81.18,102377.05,39.98,18.876,0.0,0.0,0,50.791084,-1.572174,0.00,79.30,337.6,6
1646586740,0.00,18.829,0.152,2.501,0.1493,1.1985,2.9817,21.7,16.125,8.0310,-0.1458,-0.0006,0.0000,0.0000,7.9702,-0.0049,-0.0008,0.0000,0.0000,0.0030,0.0198,0.0161,10.62,0.47,-81.15,102376.87,40.08,18.882,0.0,0.0,0,50.791088,-1.572176,0.00,79.30,337.6,6
1646586741,0.00,18.829,0.152,2.501,0.1353,1.0867,2.9822,22.0,16.250,8.0322,-0.1343,-0.0008,0.0000,0.0000,7.9693,-0.0027,-0.0009,0.0000,0.0000,0.0034,0.0202,0.0177,10.73,0.47,-81.16,102378.12,40.14,18.850,0.0,0.0,0,50.791092,-1.572178,0.00,79.50,337.6,6
1646586742,0.00,18.829,0.152,2.500,0.1379,1.1071,2.9822,22.0,16.125,8.0292,-0.1381,0.0002,0.0000,0.0000,7.9687,-0.0002,-0.0006,0.0000,0.0000,0.0020,0.0206,0.0159,10.73,0.41,-81.13,102379.09,40.20,18.872,0.0,0.0,0,50.791100,-1.572182,0.00,79.60,337.6,6
1646586743,0.00,18.829,0.152,2.502,0.1459,1.1709,2.9817,21.9,16.125,8.0294,-0.1411,-0.0004,0.0000,0.0000,7.9689,-0.0058,-0.0006,0.0000,0.0000,-0.0024,0.0193,0.0167,10.66,0.48,-81.09,102301.59,40.29,18.378,0.0,0.0,0,50.791103,-1.572184,0.00,79.60,337.6,6
1646586745,0.00,18.829,0.152,2.501,0.1640,1.3164,2.9816,22.1,16.125,8.0292,-0.1565,-0.0005,0.0000,0.0000,7.9682,-0.0093,0.0013,0.0000,0.0000,0.0031,0.0205,0.0164,10.66,0.50,-81.06,102326.06,40.35,18.553,0.0,0.0,0,50.791103,-1.572186,0.00,79.70,337.6,6
1646586746,0.00,18.829,0.152,2.501,0.1969,1.5792,2.9815,21.9,16.375,8.0282,-0.1753,0.0008,0.0000,0.0000,7.9675,-0.0208,-0.0001,0.0000,0.0000,0.0038,0.0234,0.0448,10.74,0.39,-81.10,102371.91,40.41,18.822,0.0,0.0,0,50.791107,-1.572188,0.00,79.80,337.6,6
1646586747,0.00,18.829,0.152,2.501,0.2338,1.8725,2.9815,22.0,16.375,8.0263,-0.2040,0.0002,0.0000,0.0000,7.9659,-0.0305,-0.0009,0.0000,0.0000,0.0016,0.0360,0.2439,10.70,0.51,-81.17,102344.88,40.46,18.629,-23.6,-23.6,0,50.791111,-1.572190,0.00,80.00,337.6,6
1646586748,0.00,18.829,0.152,2.502,0.3920,3.1315,2.9819,21.8,16.125,8.0202,-0.3242,-0.0002,0.0000,0.0000,7.9631,-0.0672,0.0008,0.0000,0.0000,0.0047,0.0601,0.5693,10.74,0.42,-81.18,102380.52,40.51,18.846,30.0,30.0,6,50.791115,-1.572192,0.00,80.00,337.6,6
1646586749,0.00,18.829,0.152,2.502,0.3334,2.6677,2.9805,21.9,16.125,8.0246,-0.2844,-0.0001,0.0000,0.0000,7.9653,-0.0484,0.0007,0.0000,0.0000,0.0067,0.0492,0.3953,10.67,0.41,-81.24,102373.54,40.60,18.816,0.0,0.0,0,50.791119,-1.572194,0.00,80.10,337.6,6
1646586750,0.00,18.829,0.152,2.501,0.2239,1.7947,2.9800,22.0,16.125,8.0290,-0.2041,-0.0010,0.0000,0.0000,7.9690,-0.0201,0.0007,0.0000,0.0000,0.0048,0.0311,0.1706,10.70,0.47,-81.30,102368.16,40.72,18.771,0.0,0.0,0,50.791122,-1.572197,0.00,80.20,337.6,6
1646586751,0.00,18.829,0.152,2.501,0.1838,1.4738,2.9809,21.9,16.125,8.0277,-0.1644,-0.0004,0.0000,0.0000,7.9691,-0.0198,0.0001,0.0000,0.0000,0.0022,0.0244,0.0733,10.69,0.45,-81.32,102373.90,40.82,18.793,0.0,0.0,0,50.791126,-1.572199,0.00,80.30,337.6,6
1646586752,0.00,18.829,0.152,2.502,0.1492,1.1973,2.9811,21.8,16.125,8.0281,-0.1415,0.0001,0.0000,0.0000,7.9686,-0.0078,-0.0001,0.0000,0.0000,0.0064,0.0234,0.0377,10.71,0.52,-81.37,102379.89,40.96,18.830,0.0,0.0,0,50.791134,-1.572203,0.00,80.30,337.6,6
1646586753,0.00,18.829,0.152,2.502,0.1412,1.1335,2.9813,21.6,16.125,8.0289,-0.1388,0.0003,0.0000,0.0000,7.9676,-0.0014,0.0007,0.0000,0.0000,0.0103,0.0207,0.0262,10.68,0.51,-81.32,102386.12,41.05,18.824,-28.2,-28.2,7,50.791138,-1.572206,0.00,80.40,337.6,6
1646586754,0.00,18.829,0.152,2.501,0.1458,1.1708,2.9804,21.5,16.125,8.0289,-0.1463,0.0006,0.0000,0.0000,7.9679,0.0022,0.0011,0.0000,0.0000,0.0263,0.0202,0.0206,10.64,0.49,-81.31,102380.28,41.19,18.822,-1.7,-1.7,7,50.791142,-1.572208,0.00,80.50,337.6,6
1646586756,0.00,18.829,0.152,2.502,0.1800,1.4448,2.9800,21.7,16.000,8.0304,-0.1721,-0.0002,0.0000,0.0000,7.9677,-0.0064,0.0017,0.0000,0.0000,0.0340,0.0210,0.0198,10.64,0.44,-81.27,102369.72,41.25,18.727,0.0,0.0,3,50.791142,-1.572210,0.00,80.60,337.6,6
1646586757,0.00,18.829,0.152,2.501,0.1535,1.2328,2.9804,21.9,16.000,8.0294,-0.1505,0.0002,0.0000,0.0000,7.9690,-0.0021,0.0008,0.0000,0.0000,0.0122,0.0198,0.0191,10.67,0.43,-81.30,102380.61,41.37,18.817,0.0,0.0,0,50.791145,-1.572213,0.00,80.70,337.6,6
1646586758,0.00,18.829,0.152,2.502,0.1339,1.0753,2.9818,21.9,16.000,8.0287,-0.1317,-0.0001,0.0000,0.0000,7.9709,-0.0019,0.0004,0.0000,0.0000,0.0052,0.0190,0.0179,10.68,0.43,-81.31,102380.12,41.49,18.804,0.0,0.0,0,50.791149,-1.572215,0.00,80.80,337.6,6
1646586759,0.00,18.829,0.152,2.502,0.1449,1.1634,2.9812,21.8,16.000,8.0296,-0.1441,-0.0005,0.0000,0.0000,7.9684,0.0004,0.0016,0.0000,0.0000,0.0032,0.0199,0.0176,10.67,0.43,-81.29,102383.00,41.61,18.805,0.0,0.0,0,50.791153,-1.572217,0.00,80.90,337.6,6
1646586760,0.00,18.829,0.152,2.501,0.1455,1.1686,2.9795,21.7,16.000,8.0305,-0.1449,0.0004,0.0000,0.0000,7.9701,0.0003,0.0015,0.0000,0.0000,0.0032,0.0191,0.0178,10.70,0.49,-81.28,102300.55,41.73,18.315,0.0,0.0,0,50.791157,-1.572219,0.00,81.00,337.6,6
1646586761,0.00,18.829,0.152,2.502,0.1781,1.4298,2.9816,21.7,16.000,8.0317,-0.1670,-0.0000,0.0000,0.0000,7.9669,-0.0100,0.0012,0.0000,0.0000,0.0067,0.0116,0.0186,10.71,0.49,-81.35,102374.64,41.83,18.779,-18.2,-18.2,10,50.791161,-1.572222,0.00,81.10,337.6,6
1646586762,0.00,18.829,0.152,2.502,0.1827,1.4672,2.9821,21.6,16.000,8.0310,-0.1758,-0.0004,0.0000,0.0000,7.9689,-0.0066,0.0007,0.0000,0.0000,0.0222,0.0044,0.0174,10.70,0.44,-81.35,102378.23,41.92,18.793,5.1,5.1,8,50.791164,-1.572225,0.00,81.10,337.6,6
1646586763,0.00,18.829,0.152,2.502,0.1859,1.4923,2.9821,21.9,16.000,8.0296,-0.1766,-0.0004,0.0000,0.0000,7.9668,-0.0088,0.0008,0.0000,0.0000,0.0493,0.0014,0.0177,10.73,0.40,-81.32,102379.84,42.03,18.792,7.1,7.1,15,50.791172,-1.572229,0.00,81.10,337.6,6
1646586764,0.00,18.829,0.152,2.502,0.1801,1.4459,2.9813,21.8,16.250,8.0302,-0.1745,-0.0002,0.0000,0.0000,7.9674,-0.0053,0.0005,0.0000,0.0000,0.0391,0.0015,0.0184,10.67,0.43,-81.30,102377.54,42.16,18.779,0.0,0.0,0,50.791172,-1.572229,0.00,81.20,337.6,6
1646586765,0.00,18.829,0.152,2.501,0.1700,1.3646,2.9817,21.6,16.125,8.0316,-0.1591,-0.0007,0.0000,0.0000,7.9692,-0.0123,-0.0006,0.0000,0.0000,0.0149,0.2007,0.0181,10.69,0.46,-81.29,102376.05,42.29,18.770,0.0,0.0,0,50.791180,-1.572236,0.00,81.20,337.6,8
1646586766,0.00,18.829,0.152,2.502,0.1798,1.4430,2.9824,22.0,16.125,8.0315,-0.1654,0.0001,0.0000,0.0000,7.9691,-0.0093,0.0050,0.0000,0.0000,0.0074,0.0791,0.0176,10.65,0.44,-81.29,102344.72,42.40,18.539,0.0,0.0,0,50.791183,-1.572240,0.00,81.20,337.6,8
1646586768,0.00,18.829,0.152,2.502,0.1524,1.2235,2.9821,22.2,16.000,8.0287,-0.1465,0.0005,0.0000,0.0000,7.9699,-0.0024,0.0031,0.0000,0.0000,0.0070,0.0411,0.0165,10.69,0.47,-81.32,102377.08,42.51,18.727,0.0,0.0,0,50.791187,-1.572243,0.00,81.30,337.6,8
1646586769,0.00,18.829,0.154,2.502,0.2545,2.0378,2.9830,22.0,16.000,8.0318,-0.1512,-0.0005,0.0000,0.0000,7.9703,-0.1010,0.0028,0.0000,0.0000,0.0060,0.0263,0.0270,10.67,0.43,-81.32,102379.50,42.63,18.768,11.7,11.7,3,50.791191,-1.572246,0.00,81.30,337.6,8
1646586770,0.00,18.829,0.154,2.502,0.3607,2.8778,2.9822,21.6,16.000,8.0235,-0.2545,-0.0004,0.0000,0.0000,7.9623,-0.1052,0.0014,0.0000,0.0000,0.0289,0.0098,0.2448,10.66,0.53,-81.21,102315.51,42.75,18.379,-6.9,-6.9,5,50.791195,-1.572248,0.00,81.30,337.6,8
1646586771,0.00,18.829,0.154,2.503,0.5245,4.1782,2.9821,21.7,16.000,8.0184,-0.3837,0.0002,0.0000,0.0000,7.9567,-0.1331,0.0074,0.0000,0.0000,0.0482,0.0053,0.5229,10.68,0.45,-81.17,102353.30,42.88,18.590,26.9,26.9,18,50.791199,-1.572251,0.00,81.40,337.6,8
1646586772,0.00,18.829,0.154,2.502,0.5626,4.4793,2.9812,21.8,16.000,8.0221,-0.3313,0.0006,0.0000,0.0000,7.9504,-0.2272,0.0035,0.0000,0.0000,0.1436,0.0040,0.4802,10.73,0.54,-81.04,102382.18,42.97,18.753,-23.8,-23.8,38,50.791203,-1.572253,0.00,81.40,337.6,8
1646586773,0.00,18.829,0.154,2.502,0.5723,4.5487,2.9827,22.2,16.125,8.0256,-0.1693,0.0001,0.0000,0.0000,7.9402,-0.4029,0.0000,0.0000,0.0000,0.2123,0.0128,0.5192,10.70,0.46,-81.03,102378.48,43.10,18.752,-11.5,-11.5,25,50.791203,-1.572255,0.00,81.40,337.6,8
1646586774,0.00,18.829,0.154,2.502,0.4535,3.6151,2.9829,22.0,16.000,8.0231,-0.2330,-0.0000,0.0000,0.0000,7.9525,-0.2203,0.0002,0.0000,0.0000,0.1296,0.0051,0.3678,10.72,0.43,-81.11,102380.76,43.21,18.737,-30.0,-30.0,5,50.791206,-1.572258,0.00,81.40,337.6,8
1646586775,0.00,18.829,0.154,2.502,0.3092,2.4715,2.9830,21.7,16.000,8.0245,-0.2146,-0.0001,0.0000,0.0000,7.9635,-0.0942,0.0005,0.0000,0.0000,0.0547,0.0022,0.1914,10.65,0.43,-81.15,102326.80,43.33,18.399,-30.0,-30.0,-5,50.791210,-1.572260,0.00,81.40,337.6,8
1646586776,0.00,18.829,0.154,2.502,0.2552,2.0440,2.9832,22.0,16.000,8.0255,-0.2103,0.0002,0.0000,0.0000,7.9645,-0.0451,-0.0004,0.0000,0.0000,0.0339,0.0025,0.1274,10.60,0.45,-81.21,102363.12,43.44,18.636,-30.0,-30.0,-5,50.791210,-1.572260,0.00,81.40,337.6,8
1646586777,0.00,18.829,0.154,2.502,0.3518,2.8124,2.9816,21.8,16.000,8.0248,-0.2547,-0.0004,0.0000,0.0000,7.9652,-0.0971,0.0004,0.0000,0.0000,0.0148,0.0005,0.3956,10.63,0.48,-81.16,102381.97,43.56,18.729,0.0,0.0,0,50.791214,-1.572263,0.00,81.40,337.6,8
1646586778,0.00,18.829,0.154,2.502,0.2318,1.8575,2.9829,21.8,16.000,8.0314,-0.1941,0.0002,0.0000,0.0000,7.9668,-0.0344,0.0032,0.0000,0.0000,0.0076,-0.0002,0.1737,10.66,0.44,-81.06,102378.34,43.67,18.729,0.0,0.0,0,50.791214,-1.572263,0.00,81.30,337.6,8
1646586779,0.00,18.829,0.154,2.502,0.1717,1.3769,2.9815,21.9,16.000,8.0298,-0.1574,-0.0007,0.0000,0.0000,7.9707,-0.0117,0.0033,0.0000,0.0000,0.0066,0.1233,0.0803,10.64,0.41,-81.01,102383.30,43.79,18.728,0.0,0.0,0,50.791214,-1.572263,0.00,81.30,337.6,8
1646586780,0.00,18.829,0.154,2.502,0.1584,1.2708,2.9817,21.8,16.000,8.0264,-0.1524,-0.0006,0.0000,0.0000,7.9695,-0.0057,0.0009,0.0000,0.0000,0.0019,0.0545,0.0399,10.59,0.47,-80.95,102355.20,43.88,18.583,0.0,0.0,0,50.791214,-1.572265,0.00,81.30,337.6,8
1646586782,0.00,18.829,0.154,2.501,0.1434,1.1505,2.9817,21.8,16.125,8.0271,-0.1400,-0.0004,0.0000,0.0000,7.9699,-0.0041,-0.0003,0.0000,0.0000,-0.0006,0.0327,0.0265,10.60,0.45,-80.98,102380.01,44.01,18.710,0.0,0.0,0,50.791218,-1.572266,0.00,81.30,337.6,8
1646586783,0.00,18.829,0.154,2.502,0.1211,0.9727,2.9815,21.7,16.000,8.0299,-0.1228,0.0003,0.0000,0.0000,7.9730,0.0012,-0.0008,0.0000,0.0000,0.0001,0.0250,0.0202,10.69,0.45,-80.96,102380.56,44.10,18.715,0.0,0.0,0,50.791218,-1.572267,0.00,81.40,337.6,8
1646586784,0.00,18.829,0.154,2.501,0.1174,0.9429,2.9802,21.6,16.000,8.0320,-0.1175,0.0002,0.0000,0.0000,7.9727,0.0008,0.0005,0.0000,0.0000,0.0017,0.0201,0.0183,10.69,0.47,-80.99,102381.41,44.18,18.704,0.0,0.0,0,50.791218,-1.572267,0.00,81.40,337.6,8
1646586785,0.00,18.829,0.154,2.501,0.1164,0.9356,2.9803,21.8,16.000,8.0334,-0.1182,0.0001,0.0000,0.0000,7.9712,0.0024,0.0005,0.0000,0.0000,0.0016,0.0194,0.0185,10.66,0.43,-80.94,102384.80,44.33,18.704,0.0,0.0,0,50.791218,-1.572269,0.00,81.40,337.6,8
1646586786,0.00,18.829,0.154,2.501,0.1270,1.0201,2.9801,21.7,15.875,8.0326,-0.1259,0.0002,0.0000,0.0000,7.9734,-0.0002,0.0007,0.0000,0.0000,0.0042,0.0191,0.0183,10.61,0.44,-80.95,102373.59,44.38,18.645,0.0,0.0,0,50.791218,-1.572270,0.00,81.40,337.6,8
1646586787,0.00,18.829,0.154,2.501,0.1343,1.0789,2.9816,21.7,15.875,8.0318,-0.1331,0.0003,0.0000,0.0000,7.9721,-0.0007,0.0003,0.0000,0.0000,0.0040,0.0197,0.0181,10.61,0.42,-80.96,102362.77,44.46,18.586,0.0,0.0,0,50.791222,-1.572271,0.00,81.50,337.6,8
1646586788,0.00,18.829,0.154,2.501,0.1775,1.4241,2.9821,21.6,15.875,8.0321,-0.1486,0.0009,0.0000,0.0000,7.9722,-0.0291,-0.0011,0.0000,0.0000,0.0020,0.0190,0.0185,10.64,0.43,-80.88,102383.02,44.58,18.691,0.0,0.0,0,50.791222,-1.572272,0.00,81.50,337.6,8
1646586789,0.00,18.829,0.154,2.501,0.1384,1.1110,2.9805,21.5,15.875,8.0317,-0.1292,-0.0002,0.0000,0.0000,7.9707,-0.0097,-0.0002,0.0000,0.0000,0.0002,0.0193,0.0179,10.63,0.48,-80.90,102380.95,44.67,18.689,0.0,0.0,0,50.791222,-1.572273,0.00,81.50,337.6,8
1646586790,0.00,18.829,0.154,2.502,0.1286,1.0321,2.9822,21.7,15.875,8.0289,-0.1266,0.0004,0.0000,0.0000,7.9719,-0.0011,0.0005,0.0000,0.0000,-0.0001,0.0202,0.0178,10.67,0.50,-80.88,102294.73,44.75,18.149,0.0,0.0,0,50.791222,-1.572273,0.00,81.60,337.6,8
1646586792,0.00,18.829,0.154,2.501,0.1431,1.1482,2.9822,21.7,16.000,8.0305,-0.1343,-0.0002,0.0000,0.0000,7.9705,-0.0087,0.0002,0.0000,0.0000,0.0008,0.0201,0.0169,10.67,0.42,-80.89,102343.58,44.81,18.454,0.0,0.0,0,50.791222,-1.572274,0.00,81.60,337.6,8
1646586793,0.00,18.829,0.154,2.501,0.1308,1.0502,2.9834,21.8,15.875,8.0327,-0.1272,0.0003,0.0000,0.0000,7.9702,-0.0030,0.0002,0.0000,0.0000,-0.0013,0.0198,0.0180,10.62,0.38,-80.96,102383.24,44.90,18.671,0.0,0.0,0,50.791222,-1.572275,0.00,81.60,337.6,8
1646586794,0.00,18.829,0.154,2.502,0.1257,1.0095,2.9818,21.6,15.875,8.0342,-0.1243,-0.0005,0.0000,0.0000,7.9714,-0.0009,0.0009,0.0000,0.0000,-0.0017,0.0198,0.0192,10.61,0.45,-80.96,102381.38,44.98,18.675,0.0,0.0,0,50.791225,-1.572276,0.00,81.60,337.6,8
1646586795,0.00,18.829,0.154,2.502,0.1183,0.9503,2.9812,22.0,16.000,8.0331,-0.1200,-0.0006,0.0000,0.0000,7.9699,0.0009,-0.0002,0.0000,0.0000,-0.0027,0.0187,0.0173,10.67,0.39,-80.97,102381.98,45.06,18.674,0.0,0.0,0,50.791225,-1.572277,0.00,81.50,337.6,8
1646586796,0.00,18.829,0.154,2.502,0.1492,1.1974,2.9817,21.6,16.000,8.0327,-0.1309,0.0006,0.0000,0.0000,7.9711,-0.0179,-0.0002,0.0000,0.0000,-0.0005,0.0184,0.0178,10.61,0.41,-80.92,102378.72,45.17,18.638,0.0,0.0,0,50.791225,-1.572279,0.00,81.50,337.6,8
1646586797,0.00,18.829,0.154,2.502,0.1751,1.4052,2.9807,21.8,16.000,8.0291,-0.1555,-0.0001,0.0000,0.0000,7.9701,-0.0186,0.0011,0.0000,0.0000,0.0020,0.0173,0.0192,10.66,0.46,-80.90,102372.04,45.24,18.608,0.0,0.0,0,50.791225,-1.572279,0.00,81.50,337.6,8
1646586798,0.00,18.829,0.154,2.501,0.1474,1.1835,2.9805,21.9,15.875,8.0314,-0.1394,0.0001,0.0000,0.0000,7.9703,-0.0069,0.0010,0.0000,0.0000,0.0035,0.0181,0.0199,10.67,0.46,-80.91,102384.77,45.35,18.650,0.0,0.0,0,50.791225,-1.572280,0.00,81.50,337.6,8
1646586799,0.00,18.829,0.154,2.501,0.1307,1.0495,2.9807,21.9,16.000,8.0340,-0.1274,0.0001,0.0000,0.0000,7.9712,0.0009,0.0041,0.0000,0.0000,0.0054,0.0188,0.0165,10.63,0.49,-80.94,102377.23,45.43,18.646,0.0,0.0,0,50.791225,-1.572280,0.00,81.50,337.6,8
1646586800,0.00,18.829,0.154,2.501,0.1254,1.0078,2.9821,22.1,16.000,8.0338,-0.1248,-0.0001,0.0000,0.0000,7.9722,0.0015,0.0023,0.0000,0.0000,0.0008,0.0189,0.0172,10.67,0.41,-80.93,102386.65,45.51,18.645,0.0,0.0,0,50.791225,-1.572280,0.00,81.50,337.6,8
1646586801,0.00,18.829,0.154,2.502,0.1450,1.1646,2.9818,21.9,16.000,8.0317,-0.1416,0.0001,0.0000,0.0000,7.9704,0.0003,0.0036,0.0000,0.0000,0.0012,0.0185,0.0166,10.70,0.45,-80.95,102301.07,45.58,18.152,0.0,0.0,0,50.791229,-1.572280,0.00,81.50,337.6,8
1646586802,0.00,18.829,0.154,2.502,0.1538,1.2349,2.9806,22.0,15.875,8.0301,-0.1469,-0.0002,0.0000,0.0000,7.9683,-0.0046,0.0026,0.0000,0.0000,0.0013,0.0179,0.0149,10.68,0.37,-80.88,102379.23,45.66,18.617,0.0,0.0,0,50.791229,-1.572281,0.00,81.50,337.6,8
1646586803,0.00,18.829,0.154,2.502,0.1383,1.1107,2.9814,21.8,15.875,8.0297,-0.1322,0.0003,0.0000,0.0000,7.9689,-0.0049,0.0009,0.0000,0.0000,-0.0029,0.0180,0.0164,16.61,0.58,-80.84,102384.29,45.70,18.636,0.0,0.0,0,50.791229,-1.572281,0.00,81.50,337.6,8
1646586805,0.00,18.829,0.154,2.502,0.1233,0.9902,2.9808,21.7,15.875,8.0310,-0.1188,0.0004,0.0000,0.0000,7.9703,-0.0017,0.0025,0.0000,0.0000,-0.0016,0.0185,0.0189,5.67,0.69,-82.55,102380.15,45.80,18.622,0.0,0.0,0,50.791229,-1.572281,0.00,81.60,337.6,8
1646586806,0.00,18.829,0.154,2.502,0.1326,1.0642,2.9820,21.8,15.875,8.0298,-0.1285,-0.0002,0.0000,0.0000,7.9694,-0.0024,0.0019,0.0000,0.0000,-0.0027,0.0199,0.0178,7.43,0.88,-82.97,102362.98,45.89,18.510,0.0,0.0,0,50.791229,-1.572281,0.00,81.50,337.6,8
1646586807,0.00,18.829,0.154,2.502,0.1672,1.3411,2.9812,22.0,15.875,8.0307,-0.1455,-0.0002,0.0000,0.0000,7.9706,-0.0180,0.0037,0.0000,0.0000,0.0012,0.0187,0.0157,7.47,0.84,-83.01,102370.93,45.94,18.551,0.0,0.0,0,50.791229,-1.572281,0.00,81.50,337.6,8
1646586808,0.00,18.829,0.154,2.501,0.1414,1.1354,2.9819,21.7,15.875,8.0314,-0.1339,-0.0000,0.0000,0.0000,7.9690,-0.0053,0.0022,0.0000,0.0000,0.0012,0.0190,0.0167,2.73,0.62,-80.60,102382.06,46.05,18.619,0.0,0.0,0,50.791225,-1.572279,0.75,81.70,337.6,8
1646586809,0.00,18.829,0.154,2.502,0.1268,1.0180,2.9808,21.5,15.875,8.0323,-0.1243,-0.0002,0.0000,0.0000,7.9672,0.0018,0.0045,0.0000,0.0000,0.0036,0.0183,0.0163,2.30,1.52,-69.38,102383.91,46.12,18.612,0.0,0.0,0,50.791225,-1.572279,0.00,81.70,337.6,8
1646586810,0.00,18.829,0.154,2.502,0.1737,1.3930,2.9826,21.7,15.750,8.0282,-0.1522,0.0001,0.0000,0.0000,7.9683,-0.0204,0.0009,0.0000,0.0000,0.0052,0.0190,0.0182,-1.49,2.38,-70.06,102308.46,46.16,18.166,0.0,0.0,0,50.791225,-1.572279,0.00,81.70,337.6,8
1646586811,0.00,18.829,0.154,2.501,0.1505,1.2080,2.9820,21.6,15.875,8.0306,-0.1390,-0.0000,0.0000,0.0000,7.9721,-0.0116,-0.0000,0.0000,0.0000,0.0006,0.0207,0.0182,-0.53,4.22,-65.47,102380.27,46.20,18.610,0.0,0.0,0,50.791225,-1.572280,0.00,81.70,337.6,8
1646586812,0.00,18.829,0.154,2.502,0.1311,1.0528,2.9812,21.5,15.875,8.0334,-0.1277,-0.0002,0.0000,0.0000,7.9733,-0.0040,-0.0005,0.0000,0.0000,0.0034,0.0186,0.0166,-0.07,6.70,-67.56,102380.96,46.23,18.604,0.0,0.0,0,50.791225,-1.572280,0.00,81.80,337.6,8
1646586813,0.00,18.829,0.154,2.503,0.1158,0.9303,2.9814,21.7,15.875,8.0323,-0.1133,-0.0008,0.0000,0.0000,7.9703,-0.0036,-0.0002,0.0000,0.0000,0.0017,0.0178,0.0160,-0.83,5.53,-69.28,102381.53,46.28,18.596,0.0,0.0,0,50.791225,-1.572281,0.00,81.80,337.6,8
1646586814,0.00,18.829,0.154,2.503,0.1111,0.8921,2.9812,21.7,15.875,8.0303,-0.1097,-0.0004,0.0000,0.0000,7.9743,-0.0022,-0.0003,0.0000,0.0000,0.0026,0.0181,0.0174,-0.42,7.56,-69.37,102381.54,46.29,18.579,0.0,0.0,0,50.791225,-1.572282,0.00,81.90,337.6,8
1646586815,0.00,18.829,0.154,2.502,0.1396,1.1204,2.9821,21.6,16.125,8.0301,-0.1251,-0.0008,0.0000,0.0000,7.9713,-0.0143,0.0010,0.0000,0.0000,0.0036,0.0186,0.0168,-9.21,8.83,-64.74,102378.47,46.33,18.579,0.0,0.0,0,50.791225,-1.572282,0.00,81.90,337.6,8
1646586817,0.00,18.829,0.154,2.503,0.1600,1.2836,2.9817,21.7,15.875,8.0287,-0.1417,0.0005,0.0000,0.0000,7.9691,-0.0173,0.0005,0.0000,0.0000,0.0036,0.0185,0.0170,-8.20,14.98,-51.73,102382.19,46.32,18.587,0.0,0.0,0,50.791225,-1.572284,0.00,82.00,337.6,8
1646586818,0.00,18.829,0.154,2.502,0.1325,1.0634,2.9811,21.6,15.875,8.0288,-0.1268,0.0001,0.0000,0.0000,7.9715,-0.0049,0.0007,0.0000,0.0000,0.0023,0.0184,0.0190,-9.43,16.57,-22.11,102383.21,46.38,18.587,0.0,0.0,0,50.791225,-1.572284,0.00,82.00,337.6,8
1646586819,0.00,18.829,0.154,2.502,0.1180,0.9480,2.9817,21.6,15.750,8.0323,-0.1178,-0.0005,0.0000,0.0000,7.9715,0.0001,0.0007,0.0000,0.0000,0.0013,0.0191,0.0185,-5.51,7.61,-10.74,102382.65,46.34,18.583,0.0,0.0,0,50.791225,-1.572284,0.00,82.10,337.6,8
1646586820,0.00,18.829,0.154,2.502,0.1030,0.8274,2.9822,21.6,15.750,8.0324,-0.1011,0.0015,0.0000,0.0000,7.9710,-0.0013,-0.0009,0.0000,0.0000,0.0011,0.0191,0.0171,-2.47,3.79,-4.58,102374.55,46.35,18.573,0.0,0.0,0,50.791225,-1.572285,0.00,82.10,337.6,9
1646586821,0.00,18.829,0.154,2.502,0.1292,1.0374,2.9813,21.6,15.875,8.0327,-0.1150,0.0069,0.0000,0.0000,7.9718,-0.0079,-0.0006,0.0000,0.0000,0.0038,0.0195,0.0180,-1.33,4.76,-3.50,102380.52,46.33,18.578,0.0,0.0,0,50.791225,-1.572285,0.00,82.10,337.6,9
